1.0	0.000489860104244036
1.1	0.0005597247243345889
1.2	0.0006343874957837226
1.3	0.0007141281705570414
1.4	0.0007992285441004766
1.5	0.0008900980170322722
1.6	0.0009870143335870027
1.7000000000000002	0.0010904139557350882
1.8	0.0012006745349306442
1.9	0.0013182484967165931
2.0	0.0014436447508021275
2.1	0.0015771045433432595
2.2	0.0017194092031859482
2.3	0.0018710030819758623
2.4000000000000004	0.0020325701199339612
2.5	0.002204571127140181
2.6	0.002387790677933069
2.7	0.002583043965804221
2.8	0.002790735396179894
2.9000000000000004	0.0030119276115824142
3.0	0.003247496568337497
3.1	0.003498342685058228
3.2	0.0037653495754855957
3.3000000000000003	0.00404958350959934
3.4000000000000004	0.004352231815786401
3.5	0.004674283721915048
3.6	0.005017338790759861
3.7	0.005382165398829987
3.8000000000000003	0.005770794936872154
3.9000000000000004	0.006184416598791339
4.0	0.0066256501532116485
4.1	0.007094412201829891
4.2	0.007593887152001029
4.300000000000001	0.008126132230509682
4.4	0.008692670841797824
4.5	0.009296292459318886
4.6	0.009939561380677217
4.7	0.010624629959661935
4.800000000000001	0.011354415064789448
4.9	0.012132426863655957
5.0	0.012961235862334943
5.1000000000000005	0.013844865746186631
5.2	0.014786832175162606
5.3	0.015790922764431937
5.4	0.016861378572600273
5.5	0.018003019262595985
5.6000000000000005	0.019220718934732556
5.7	0.020516348584545256
5.800000000000001	0.02190465100682592
5.9	0.023383359187350287
6.0	0.024960756393797426
6.1000000000000005	0.02664408435629344
6.2	0.02844084737877588
6.300000000000001	0.030359900511326712
6.4	0.03240989536083513
6.5	0.03459868828190866
6.6000000000000005	0.036934461105961366
6.7	0.03943131073623546
6.800000000000001	0.042099558878453784
6.9	0.04494907705276644
7.0	0.04799605267959588
7.1000000000000005	0.051251129501663426
7.2	0.05472973806025495
7.300000000000001	0.058446618365828706
7.4	0.062423016530084405
7.5	0.06666770294355832
7.6000000000000005	0.07120974359413149
7.7	0.07606280740734947
7.800000000000001	0.08125035697685767
7.9	0.08678764051640471
8.0	0.09271246430671154
8.100000000000001	0.09903946303253476
8.2	0.10579184059475699
8.3	0.1130007939378046
8.4	0.12070283980903532
8.5	0.1289174528816166
8.600000000000001	0.1376745791299881
8.7	0.14701624824004128
8.8	0.15695421007754135
